Route,Min Gap,Vehicle,Delay,Direction_e,Direction_n,Direction_s,Direction_w,Incident_Diversion,Incident_Emergency Services,Incident_General Delay,Incident_Held By,Incident_Investigation,Incident_Late Leaving Garage,Incident_Mechanical,Incident_Overhead - Pantograph,Incident_Utilized Off Route,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Year,Month,Day,Hour
505,26,4016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,9
506,62,4050,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,10
501,15,4235,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,10
501,15,4237,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,10,5,10
504,4,4196,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,14
510,12,4064,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,15
505,11,4086,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,16
504,17,4067,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,17
504,4,4106,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,21
501,10,4204,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,6
506,10,4057,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,11
506,11,4101,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,12
501,69,4243,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,14
504,10,4037,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,15
504,11,4220,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,0
506,11,4048,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,5
512,8,4148,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,10,5,6
503,24,4037,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,10,5,9
503,24,4038,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,12
512,17,4105,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,13
504,16,4075,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,14
504,24,4180,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,5,8
512,9,4163,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,5,8
501,1,4210,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,8
501,26,4210,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,12
506,12,4106,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,19
504,8,4146,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,19
504,8,4067,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,20
501,8,4112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,20
503,24,4032,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,21
504,19,7730,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,2
510,12,4407,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,18
505,12,4068,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,6
501,10,4227,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,12
506,840,4145,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,14
512,8,4159,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,14
501,17,4207,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,16
504,13,4056,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,17
505,12,4107,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,18
504,8,4108,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,10,6,19
506,30,4018,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,1
502,30,4132,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,5
505,13,4022,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,5
504,26,4185,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,6,5
504,10,4056,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,6,5
501,20,4246,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
306,94,4090,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
501,1,4212,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,5
504,4,4043,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,6
501,10,4239,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,6
506,10,4169,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,6
504,4,4195,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,6
504,8,4146,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,6
501,10,4070,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,7,6
511,26,4094,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,7,6
511,7,4190,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,6
510,23,4411,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,6
509,10,4164,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
504,8,4205,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
501,28,4223,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
501,10,4224,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
504,8,4017,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
509,11,4400,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
505,12,4198,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,8
506,24,4166,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,15
512,10,4044,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,18
512,10,4156,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,4
504,10,4229,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,4
504,24,4083,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,4
506,11,4065,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,4
501,38,4245,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
504,8,4204,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
506,160,4148,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
504,8,4043,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,5
506,340,4127,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
506,35,4011,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
504,8,1660,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,5
511,10,4152,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
512,7,4139,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,5
505,15,4000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,7,5
501,17,4210,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
511,300,4044,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,7,5
306,26,4043,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
501,1,4226,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
512,10,4170,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
504,6,4192,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
502,12,4196,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,8,5
504,6,4108,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,5
501,20,4224,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
501,10,4224,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
512,6,4170,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,6
504,6,4219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,6
512,10,4171,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,6
504,6,4000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
504,8,4059,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,6
504,6,4139,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
501,15,4214,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
502,16,4107,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
501,20,4220,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,6
504,6,4156,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,8,6
510,4,4405,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,7
505,12,4041,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,7
501,190,4237,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,7
501,18,4220,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,7
512,10,4124,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,8
509,8,4004,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,8
504,14,4012,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,9
501,60,4235,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,10
502,43,4107,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,10
505,13,4035,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,8,11
505,12,4071,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,4
504,8,4139,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
501,20,4113,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
504,10,7710,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
504,10,1615,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,10,8,5
510,6,4017,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,8,5
504,22,4003,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,9,5
512,20,4170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
512,20,4170,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
501,33,4216,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
506,8,4098,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,9,5
506,6,4015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
506,7,4098,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
504,17,4046,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,9,5
511,8,4125,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,5
506,8,4138,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,6
506,8,4168,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,6
504,8,4246,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,6
501,10,4219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,8
503,20,4036,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,8
506,8,4102,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,9,9
504,8,4136,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,12
506,8,4051,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,14
510,33,4148,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,14
504,10,4154,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,14
501,12,4226,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,14
504,10,4174,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,15
504,6,4196,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,18
504,8,4092,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,6
512,7,4195,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,6
512,8,4129,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,6
504,10,4243,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,9,6
504,8,4210,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,10
511,9,4161,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,14
502,30,4042,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,14
512,128,4026,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,9,19
512,6,4195,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,20
512,7,4147,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,8
512,18,4166,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,9,9
511,12,4149,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,10
506,12,4134,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,10,10
506,13,4036,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,10
506,13,4067,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,14
512,9,4135,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,15
512,9,4125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,16
504,53,4061,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,10,21
504,24,4084,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,22
505,10,4011,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,10,6
505,139,4049,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,10,11
501,14,4218,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,10,12
512,22,4171,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,10,11,15
509,12,4185,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,10,11,0
504,22,4014,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,11,5
512,11,4156,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,11,6
510,14,4117,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,11,6
506,17,4182,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,11,9
501,12,4241,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,11,12
504,15,4058,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,11,13
506,18,4090,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,11,14
501,35,4233,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,11,8
506,26,4233,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,11,12
301,66,4221,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,19
501,40,4214,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,19
505,15,4085,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,20
510,6,4079,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,20
504,11,4184,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,21
505,12,4047,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,21
506,16,4031,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,2
506,16,4039,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,18
505,6,4014,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,17
506,16,4183,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,5
504,10,4136,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,6
501,30,4238,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,12,6
511,10,4188,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,6
504,10,4132,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,7
506,16,4105,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,9
512,11,4156,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,10
506,20,4049,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,10,12,11
501,39,4251,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,12
501,36,4228,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,15
306,37,4098,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,20
501,20,4221,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,10,13,20
506,23,4112,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,20
506,8,4112,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,20
506,21,4048,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,21
506,6,4013,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,6
505,12,4059,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,7
510,22,4230,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,7
512,12,4120,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,8
512,6,4156,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,10,13,9
511,9,4090,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,10,13,12
503,24,4118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,12
501,31,4202,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,13
505,19,4065,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,20
501,14,4229,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,20
506,10,4119,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,6
506,12,4172,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,7
505,20,4041,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,10,13,10
504,10,4049,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,13
506,12,4092,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,14
501,10,4216,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,14
301,18,4132,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,14
504,10,4137,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,18
501,12,4251,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,18
502,20,4194,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,0
510,20,4022,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,12
512,10,4102,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,14
501,10,4114,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,14
506,12,4107,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,20
506,12,4093,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,21
501,10,4248,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,0
501,20,4237,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,5
506,12,4012,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,14
505,14,505,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,16
501,10,4248,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,17
506,12,4170,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,18
504,10,4038,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,18
506,15,4003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,10,13,19
501,14,4212,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,13,20
501,7,4210,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,14,21
504,8,4060,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,14,23
504,18,4060,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,14,23
506,6,4145,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,14,0
504,8,4230,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,10,14,5
504,8,4230,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,14,8
511,8,4178,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,10,14,8
501,20,4243,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,14,15
